Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Russian Federation,RUS,"Population ages 60-64, male",SP.POP.6064.MA,4203070
Russian Federation,RUS,"Population ages 60-64, female",SP.POP.6064.FE,5708769
Russian Federation,RUS,"Population ages 55-59, male",SP.POP.5559.MA,3866836
Russian Federation,RUS,"Population ages 55-59, female",SP.POP.5559.FE,4718186
Russian Federation,RUS,"Population ages 50-54, male",SP.POP.5054.MA,4300012
Russian Federation,RUS,"Population ages 50-54, female",SP.POP.5054.FE,4857409
Russian Federation,RUS,"Population ages 45-49, male",SP.POP.4549.MA,4845285
Russian Federation,RUS,"Population ages 45-49, female",SP.POP.4549.FE,5349247
Russian Federation,RUS,"Population ages 40-44, male",SP.POP.4044.MA,5553862
Russian Federation,RUS,"Population ages 40-44, female",SP.POP.4044.FE,5798540
Russian Federation,RUS,"Population ages 35-39, male",SP.POP.3539.MA,6313742
Russian Federation,RUS,"Population ages 35-39, female",SP.POP.3539.FE,6368121
Russian Federation,RUS,"Age dependency ratio, old",SP.POP.DPND.OL,24.3872764636267
Russian Federation,RUS,Age dependency ratio (% of working-age population),SP.POP.DPND,50.9059520418924
Russian Federation,RUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Russian Federation,RUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Russian Federation,RUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Russian Federation,RUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Russian Federation,RUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Russian Federation,RUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Rwanda,RWA,"Population, total",SP.POP.TOTL,14094683
Rwanda,RWA,"Population ages 80 and above, male",SP.POP.80UP.MA,20409
Rwanda,RWA,"Population ages 80 and above, female",SP.POP.80UP.FE,39078
Rwanda,RWA,"Population ages 75-79, male",SP.POP.7579.MA,24909
Rwanda,RWA,"Population ages 75-79, female",SP.POP.7579.FE,42141
Rwanda,RWA,"Population ages 70-74, male",SP.POP.7074.MA,51968
Rwanda,RWA,"Population ages 70-74, female",SP.POP.7074.FE,76142
Rwanda,RWA,"Population ages 65-69, male",SP.POP.6569.MA,87554
Rwanda,RWA,"Population ages 65-69, female",SP.POP.6569.FE,118753
Rwanda,RWA,"Population ages 60-64, male",SP.POP.6064.MA,123269
Rwanda,RWA,"Population ages 60-64, female",SP.POP.6064.FE,160019
Rwanda,RWA,"Population ages 55-59, male",SP.POP.5559.MA,141309
Rwanda,RWA,"Population ages 55-59, female",SP.POP.5559.FE,175519
Rwanda,RWA,"Population ages 50-54, male",SP.POP.5054.MA,176157
Rwanda,RWA,"Population ages 50-54, female",SP.POP.5054.FE,216042
Rwanda,RWA,"Population ages 45-49, male",SP.POP.4549.MA,232702
Rwanda,RWA,"Population ages 45-49, female",SP.POP.4549.FE,277327
Rwanda,RWA,"Population ages 40-44, male",SP.POP.4044.MA,365835
Rwanda,RWA,"Population ages 40-44, female",SP.POP.4044.FE,390837
Rwanda,RWA,"Population ages 35-39, male",SP.POP.3539.MA,465818
Rwanda,RWA,"Population ages 35-39, female",SP.POP.3539.FE,483865
Rwanda,RWA,"Age dependency ratio, old",SP.POP.DPND.OL,5.57492452270886
Rwanda,RWA,Age dependency ratio (% of working-age population),SP.POP.DPND,70.464846745693
Rwanda,RWA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Rwanda,RWA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Rwanda,RWA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Rwanda,RWA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Rwanda,RWA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Rwanda,RWA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Samoa,WSM,"Population, total",SP.POP.TOTL,225681
Samoa,WSM,"Population ages 80 and above, male",SP.POP.80UP.MA,653
Samoa,WSM,"Population ages 80 and above, female",SP.POP.80UP.FE,1193
Samoa,WSM,"Population ages 75-79, male",SP.POP.7579.MA,883
Samoa,WSM,"Population ages 75-79, female",SP.POP.7579.FE,1084
Samoa,WSM,"Population ages 70-74, male",SP.POP.7074.MA,1567
Samoa,WSM,"Population ages 70-74, female",SP.POP.7074.FE,1692
Samoa,WSM,"Population ages 65-69, male",SP.POP.6569.MA,2458
Samoa,WSM,"Population ages 65-69, female",SP.POP.6569.FE,2522
Samoa,WSM,"Population ages 60-64, male",SP.POP.6064.MA,3406
Samoa,WSM,"Population ages 60-64, female",SP.POP.6064.FE,3329
Samoa,WSM,"Population ages 55-59, male",SP.POP.5559.MA,4281
Samoa,WSM,"Population ages 55-59, female",SP.POP.5559.FE,3973
Samoa,WSM,"Population ages 50-54, male",SP.POP.5054.MA,5056
Samoa,WSM,"Population ages 50-54, female",SP.POP.5054.FE,4367
Samoa,WSM,"Population ages 45-49, male",SP.POP.4549.MA,5590
Samoa,WSM,"Population ages 45-49, female",SP.POP.4549.FE,5286
Samoa,WSM,"Population ages 40-44, male",SP.POP.4044.MA,5424
Samoa,WSM,"Population ages 40-44, female",SP.POP.4044.FE,5586
Samoa,WSM,"Population ages 35-39, male",SP.POP.3539.MA,5701
Samoa,WSM,"Population ages 35-39, female",SP.POP.3539.FE,5667
Samoa,WSM,"Age dependency ratio, old",SP.POP.DPND.OL,9.33525429505352
Samoa,WSM,Age dependency ratio (% of working-age population),SP.POP.DPND,74.8082911186504
Samoa,WSM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Samoa,WSM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Samoa,WSM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Samoa,WSM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Samoa,WSM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Samoa,WSM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
San Marino,SMR,"Population, total",SP.POP.TOTL,33642
San Marino,SMR,"Population ages 80 and above, male",SP.POP.80UP.MA,790
San Marino,SMR,"Population ages 80 and above, female",SP.POP.80UP.FE,1154
San Marino,SMR,"Population ages 75-79, male",SP.POP.7579.MA,621
San Marino,SMR,"Population ages 75-79, female",SP.POP.7579.FE,726
San Marino,SMR,"Population ages 70-74, male",SP.POP.7074.MA,805
San Marino,SMR,"Population ages 70-74, female",SP.POP.7074.FE,894
San Marino,SMR,"Population ages 65-69, male",SP.POP.6569.MA,969
San Marino,SMR,"Population ages 65-69, female",SP.POP.6569.FE,1077
San Marino,SMR,"Population ages 60-64, male",SP.POP.6064.MA,1271
San Marino,SMR,"Population ages 60-64, female",SP.POP.6064.FE,1341
San Marino,SMR,"Population ages 55-59, male",SP.POP.5559.MA,1486
San Marino,SMR,"Population ages 55-59, female",SP.POP.5559.FE,1617
San Marino,SMR,"Population ages 50-54, male",SP.POP.5054.MA,1472
San Marino,SMR,"Population ages 50-54, female",SP.POP.5054.FE,1566
San Marino,SMR,"Population ages 45-49, male",SP.POP.4549.MA,1344
San Marino,SMR,"Population ages 45-49, female",SP.POP.4549.FE,1478
San Marino,SMR,"Population ages 40-44, male",SP.POP.4044.MA,1063
San Marino,SMR,"Population ages 40-44, female",SP.POP.4044.FE,1168
San Marino,SMR,"Population ages 35-39, male",SP.POP.3539.MA,892
San Marino,SMR,"Population ages 35-39, female",SP.POP.3539.FE,943
San Marino,SMR,"Age dependency ratio, old",SP.POP.DPND.OL,31.3200996973473
San Marino,SMR,Age dependency ratio (% of working-age population),SP.POP.DPND,49.7329535339149
San Marino,SMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
San Marino,SMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
San Marino,SMR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
San Marino,SMR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
San Marino,SMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
San Marino,SMR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,231856
Sao Tome and Principe,STP,"Population ages 80 and above, male",SP.POP.80UP.MA,586
Sao Tome and Principe,STP,"Population ages 80 and above, female",SP.POP.80UP.FE,1069
Sao Tome and Principe,STP,"Population ages 75-79, male",SP.POP.7579.MA,613
Sao Tome and Principe,STP,"Population ages 75-79, female",SP.POP.7579.FE,822
Sao Tome and Principe,STP,"Population ages 70-74, male",SP.POP.7074.MA,1079
Sao Tome and Principe,STP,"Population ages 70-74, female",SP.POP.7074.FE,1184
Sao Tome and Principe,STP,"Population ages 65-69, male",SP.POP.6569.MA,1662
Sao Tome and Principe,STP,"Population ages 65-69, female",SP.POP.6569.FE,1740
Sao Tome and Principe,STP,"Population ages 60-64, male",SP.POP.6064.MA,2463
Sao Tome and Principe,STP,"Population ages 60-64, female",SP.POP.6064.FE,2545
Sao Tome and Principe,STP,"Population ages 55-59, male",SP.POP.5559.MA,3151
Sao Tome and Principe,STP,"Population ages 55-59, female",SP.POP.5559.FE,3040
Sao Tome and Principe,STP,"Population ages 50-54, male",SP.POP.5054.MA,4142
Sao Tome and Principe,STP,"Population ages 50-54, female",SP.POP.5054.FE,3790
Sao Tome and Principe,STP,"Population ages 45-49, male",SP.POP.4549.MA,5310
Sao Tome and Principe,STP,"Population ages 45-49, female",SP.POP.4549.FE,4979
Sao Tome and Principe,STP,"Population ages 40-44, male",SP.POP.4044.MA,6453
Sao Tome and Principe,STP,"Population ages 40-44, female",SP.POP.4044.FE,6318
Sao Tome and Principe,STP,"Population ages 35-39, male",SP.POP.3539.MA,6603
Sao Tome and Principe,STP,"Population ages 35-39, female",SP.POP.3539.FE,6676
Sao Tome and Principe,STP,"Age dependency ratio, old",SP.POP.DPND.OL,6.59309223403294
Sao Tome and Principe,STP,Age dependency ratio (% of working-age population),SP.POP.DPND,74.5430455599386
Sao Tome and Principe,STP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Sao Tome and Principe,STP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Sao Tome and Principe,STP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Sao Tome and Principe,STP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Sao Tome and Principe,STP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Sao Tome and Principe,STP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,36947025
Saudi Arabia,SAU,"Population ages 80 and above, male",SP.POP.80UP.MA,81827
Saudi Arabia,SAU,"Population ages 80 and above, female",SP.POP.80UP.FE,90419
Saudi Arabia,SAU,"Population ages 75-79, male",SP.POP.7579.MA,62259
Saudi Arabia,SAU,"Population ages 75-79, female",SP.POP.7579.FE,87916
Saudi Arabia,SAU,"Population ages 70-74, male",SP.POP.7074.MA,116364
Saudi Arabia,SAU,"Population ages 70-74, female",SP.POP.7074.FE,131463
Saudi Arabia,SAU,"Population ages 65-69, male",SP.POP.6569.MA,343285
Saudi Arabia,SAU,"Population ages 65-69, female",SP.POP.6569.FE,213775
Saudi Arabia,SAU,"Population ages 60-64, male",SP.POP.6064.MA,702031
Saudi Arabia,SAU,"Population ages 60-64, female",SP.POP.6064.FE,317989
Saudi Arabia,SAU,"Population ages 55-59, male",SP.POP.5559.MA,1202032
Saudi Arabia,SAU,"Population ages 55-59, female",SP.POP.5559.FE,497674
Saudi Arabia,SAU,"Population ages 50-54, male",SP.POP.5054.MA,1708750
Saudi Arabia,SAU,"Population ages 50-54, female",SP.POP.5054.FE,792379
Saudi Arabia,SAU,"Population ages 45-49, male",SP.POP.4549.MA,2244984
Saudi Arabia,SAU,"Population ages 45-49, female",SP.POP.4549.FE,1155980
Saudi Arabia,SAU,"Population ages 40-44, male",SP.POP.4044.MA,2314970
Saudi Arabia,SAU,"Population ages 40-44, female",SP.POP.4044.FE,1276144
Saudi Arabia,SAU,"Population ages 35-39, male",SP.POP.3539.MA,1878640
Saudi Arabia,SAU,"Population ages 35-39, female",SP.POP.3539.FE,1223945
Saudi Arabia,SAU,"Age dependency ratio, old",SP.POP.DPND.OL,4.27620402473178
Saudi Arabia,SAU,Age dependency ratio (% of working-age population),SP.POP.DPND,40.1507103709597
Saudi Arabia,SAU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Saudi Arabia,SAU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Saudi Arabia,SAU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Saudi Arabia,SAU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Saudi Arabia,SAU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Saudi Arabia,SAU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Senegal,SEN,"Population, total",SP.POP.TOTL,17763163
Senegal,SEN,"Population ages 80 and above, male",SP.POP.80UP.MA,24555
Senegal,SEN,"Population ages 80 and above, female",SP.POP.80UP.FE,41338
Senegal,SEN,"Population ages 75-79, male",SP.POP.7579.MA,40171
Senegal,SEN,"Population ages 75-79, female",SP.POP.7579.FE,60347
Senegal,SEN,"Population ages 70-74, male",SP.POP.7074.MA,65718
Senegal,SEN,"Population ages 70-74, female",SP.POP.7074.FE,94236
Senegal,SEN,"Population ages 65-69, male",SP.POP.6569.MA,96240
Senegal,SEN,"Population ages 65-69, female",SP.POP.6569.FE,134381
Senegal,SEN,"Population ages 60-64, male",SP.POP.6064.MA,132925
Senegal,SEN,"Population ages 60-64, female",SP.POP.6064.FE,176093
Senegal,SEN,"Population ages 55-59, male",SP.POP.5559.MA,179894
Senegal,SEN,"Population ages 55-59, female",SP.POP.5559.FE,224046
Senegal,SEN,"Population ages 50-54, male",SP.POP.5054.MA,238316
Senegal,SEN,"Population ages 50-54, female",SP.POP.5054.FE,285111
Senegal,SEN,"Population ages 45-49, male",SP.POP.4549.MA,316094
Senegal,SEN,"Population ages 45-49, female",SP.POP.4549.FE,366034
Senegal,SEN,"Population ages 40-44, male",SP.POP.4044.MA,403631
Senegal,SEN,"Population ages 40-44, female",SP.POP.4044.FE,450272
Senegal,SEN,"Population ages 35-39, male",SP.POP.3539.MA,495761
Senegal,SEN,"Population ages 35-39, female",SP.POP.3539.FE,533553
Senegal,SEN,"Age dependency ratio, old",SP.POP.DPND.OL,5.62672664090425
Senegal,SEN,Age dependency ratio (% of working-age population),SP.POP.DPND,79.4455191411343
Senegal,SEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Senegal,SEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Senegal,SEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Senegal,SEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Senegal,SEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Senegal,SEN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Serbia,SRB,"Population, total",SP.POP.TOTL,6604989
Serbia,SRB,"Population ages 80 and above, male",SP.POP.80UP.MA,94654
Serbia,SRB,"Population ages 80 and above, female",SP.POP.80UP.FE,204236
Serbia,SRB,"Population ages 75-79, male",SP.POP.7579.MA,100826
Serbia,SRB,"Population ages 75-79, female",SP.POP.7579.FE,156352
Serbia,SRB,"Population ages 70-74, male",SP.POP.7074.MA,155197
Serbia,SRB,"Population ages 70-74, female",SP.POP.7074.FE,227832
Serbia,SRB,"Population ages 65-69, male",SP.POP.6569.MA,172109
Serbia,SRB,"Population ages 65-69, female",SP.POP.6569.FE,241255
Serbia,SRB,"Population ages 60-64, male",SP.POP.6064.MA,204296
Serbia,SRB,"Population ages 60-64, female",SP.POP.6064.FE,231499
Serbia,SRB,"Population ages 55-59, male",SP.POP.5559.MA,218166
Serbia,SRB,"Population ages 55-59, female",SP.POP.5559.FE,233152
Serbia,SRB,"Population ages 50-54, male",SP.POP.5054.MA,231237
Serbia,SRB,"Population ages 50-54, female",SP.POP.5054.FE,237180
Serbia,SRB,"Population ages 45-49, male",SP.POP.4549.MA,256539
Serbia,SRB,"Population ages 45-49, female",SP.POP.4549.FE,255413
Serbia,SRB,"Population ages 40-44, male",SP.POP.4044.MA,247349
Serbia,SRB,"Population ages 40-44, female",SP.POP.4044.FE,239455
Serbia,SRB,"Population ages 35-39, male",SP.POP.3539.MA,239797
Serbia,SRB,"Population ages 35-39, female",SP.POP.3539.FE,231795
Serbia,SRB,"Age dependency ratio, old",SP.POP.DPND.OL,31.515223398695
Serbia,SRB,Age dependency ratio (% of working-age population),SP.POP.DPND,53.9103189525785
Serbia,SRB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Serbia,SRB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Serbia,SRB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Serbia,SRB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Serbia,SRB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Serbia,SRB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Seychelles,SYC,"Population, total",SP.POP.TOTL,120622
Seychelles,SYC,"Population ages 80 and above, male",SP.POP.80UP.MA,505
Seychelles,SYC,"Population ages 80 and above, female",SP.POP.80UP.FE,1295
Seychelles,SYC,"Population ages 75-79, male",SP.POP.7579.MA,714
Seychelles,SYC,"Population ages 75-79, female",SP.POP.7579.FE,904
Seychelles,SYC,"Population ages 70-74, male",SP.POP.7074.MA,1213
Seychelles,SYC,"Population ages 70-74, female",SP.POP.7074.FE,1351
Seychelles,SYC,"Population ages 65-69, male",SP.POP.6569.MA,2100
Seychelles,SYC,"Population ages 65-69, female",SP.POP.6569.FE,2164
Seychelles,SYC,"Population ages 60-64, male",SP.POP.6064.MA,3118
Seychelles,SYC,"Population ages 60-64, female",SP.POP.6064.FE,3063
Seychelles,SYC,"Population ages 55-59, male",SP.POP.5559.MA,3533
Seychelles,SYC,"Population ages 55-59, female",SP.POP.5559.FE,3500
Seychelles,SYC,"Population ages 50-54, male",SP.POP.5054.MA,4041
Seychelles,SYC,"Population ages 50-54, female",SP.POP.5054.FE,3631
Seychelles,SYC,"Population ages 45-49, male",SP.POP.4549.MA,4879
Seychelles,SYC,"Population ages 45-49, female",SP.POP.4549.FE,4177
Seychelles,SYC,"Population ages 40-44, male",SP.POP.4044.MA,5198
Seychelles,SYC,"Population ages 40-44, female",SP.POP.4044.FE,4082
Seychelles,SYC,"Population ages 35-39, male",SP.POP.3539.MA,5321
Seychelles,SYC,"Population ages 35-39, female",SP.POP.3539.FE,3876
Seychelles,SYC,"Age dependency ratio, old",SP.POP.DPND.OL,12.3957942624835
Seychelles,SYC,Age dependency ratio (% of working-age population),SP.POP.DPND,45.9448995148157
Seychelles,SYC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Seychelles,SYC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Seychelles,SYC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Seychelles,SYC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Seychelles,SYC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Seychelles,SYC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,8791092
Sierra Leone,SLE,"Population ages 80 and above, male",SP.POP.80UP.MA,11973
Sierra Leone,SLE,"Population ages 80 and above, female",SP.POP.80UP.FE,18148
Sierra Leone,SLE,"Population ages 75-79, male",SP.POP.7579.MA,20707
Sierra Leone,SLE,"Population ages 75-79, female",SP.POP.7579.FE,27850
Sierra Leone,SLE,"Population ages 70-74, male",SP.POP.7074.MA,34419
Sierra Leone,SLE,"Population ages 70-74, female",SP.POP.7074.FE,43000
Sierra Leone,SLE,"Population ages 65-69, male",SP.POP.6569.MA,55757
Sierra Leone,SLE,"Population ages 65-69, female",SP.POP.6569.FE,65376
Sierra Leone,SLE,"Population ages 60-64, male",SP.POP.6064.MA,81623
Sierra Leone,SLE,"Population ages 60-64, female",SP.POP.6064.FE,90377
Sierra Leone,SLE,"Population ages 55-59, male",SP.POP.5559.MA,110268
Sierra Leone,SLE,"Population ages 55-59, female",SP.POP.5559.FE,116951
Sierra Leone,SLE,"Population ages 50-54, male",SP.POP.5054.MA,139938
Sierra Leone,SLE,"Population ages 50-54, female",SP.POP.5054.FE,144341
Sierra Leone,SLE,"Population ages 45-49, male",SP.POP.4549.MA,174740
Sierra Leone,SLE,"Population ages 45-49, female",SP.POP.4549.FE,176536
Sierra Leone,SLE,"Population ages 40-44, male",SP.POP.4044.MA,214493
Sierra Leone,SLE,"Population ages 40-44, female",SP.POP.4044.FE,212334
Sierra Leone,SLE,"Population ages 35-39, male",SP.POP.3539.MA,260563
Sierra Leone,SLE,"Population ages 35-39, female",SP.POP.3539.FE,255579
Sierra Leone,SLE,"Age dependency ratio, old",SP.POP.DPND.OL,5.40857592629552
Sierra Leone,SLE,Age dependency ratio (% of working-age population),SP.POP.DPND,71.5078348274512
Sierra Leone,SLE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Sierra Leone,SLE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Sierra Leone,SLE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Sierra Leone,SLE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Sierra Leone,SLE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Sierra Leone,SLE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Singapore,SGP,"Population, total",SP.POP.TOTL,5673743
Singapore,SGP,"Population ages 80 and above, male",SP.POP.80UP.MA,53560
Singapore,SGP,"Population ages 80 and above, female",SP.POP.80UP.FE,85693
Singapore,SGP,"Population ages 75-79, male",SP.POP.7579.MA,54912
Singapore,SGP,"Population ages 75-79, female",SP.POP.7579.FE,68990
Singapore,SGP,"Population ages 70-74, male",SP.POP.7074.MA,133553
Singapore,SGP,"Population ages 70-74, female",SP.POP.7074.FE,128467
Singapore,SGP,"Population ages 65-69, male",SP.POP.6569.MA,207838
Singapore,SGP,"Population ages 65-69, female",SP.POP.6569.FE,181936
Singapore,SGP,"Population ages 60-64, male",SP.POP.6064.MA,240252
Singapore,SGP,"Population ages 60-64, female",SP.POP.6064.FE,207370
Singapore,SGP,"Population ages 55-59, male",SP.POP.5559.MA,239725
Singapore,SGP,"Population ages 55-59, female",SP.POP.5559.FE,209504
Singapore,SGP,"Population ages 50-54, male",SP.POP.5054.MA,242770
Singapore,SGP,"Population ages 50-54, female",SP.POP.5054.FE,216482
Singapore,SGP,"Population ages 45-49, male",SP.POP.4549.MA,240836
Singapore,SGP,"Population ages 45-49, female",SP.POP.4549.FE,220174
Singapore,SGP,"Population ages 40-44, male",SP.POP.4044.MA,230210
Singapore,SGP,"Population ages 40-44, female",SP.POP.4044.FE,217104
Singapore,SGP,"Population ages 35-39, male",SP.POP.3539.MA,226827
Singapore,SGP,"Population ages 35-39, female",SP.POP.3539.FE,206199
Singapore,SGP,"Age dependency ratio, old",SP.POP.DPND.OL,22.3413664091531
Singapore,SGP,Age dependency ratio (% of working-age population),SP.POP.DPND,38.5421840257582
Singapore,SGP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Singapore,SGP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Singapore,SGP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Singapore,SGP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Singapore,SGP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Singapore,SGP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,..
Sint Maarten (Dutch part),SXM,"Population ages 80 and above, male",SP.POP.80UP.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 80 and above, female",SP.POP.80UP.FE,..
Sint Maarten (Dutch part),SXM,"Population ages 75-79, male",SP.POP.7579.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 75-79, female",SP.POP.7579.FE,..
Sint Maarten (Dutch part),SXM,"Population ages 70-74, male",SP.POP.7074.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 70-74, female",SP.POP.7074.FE,..
Sint Maarten (Dutch part),SXM,"Population ages 65-69, male",SP.POP.6569.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 65-69, female",SP.POP.6569.FE,..
Sint Maarten (Dutch part),SXM,"Population ages 60-64, male",SP.POP.6064.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 60-64, female",SP.POP.6064.FE,..
Sint Maarten (Dutch part),SXM,"Population ages 55-59, male",SP.POP.5559.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 55-59, female",SP.POP.5559.FE,..
Sint Maarten (Dutch part),SXM,"Population ages 50-54, male",SP.POP.5054.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 50-54, female",SP.POP.5054.FE,..
Sint Maarten (Dutch part),SXM,"Population ages 45-49, male",SP.POP.4549.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 45-49, female",SP.POP.4549.FE,..
Sint Maarten (Dutch part),SXM,"Population ages 40-44, male",SP.POP.4044.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 40-44, female",SP.POP.4044.FE,..
Sint Maarten (Dutch part),SXM,"Population ages 35-39, male",SP.POP.3539.MA,..
Sint Maarten (Dutch part),SXM,"Population ages 35-39, female",SP.POP.3539.FE,..
Sint Maarten (Dutch part),SXM,"Age dependency ratio, old",SP.POP.DPND.OL,..
Sint Maarten (Dutch part),SXM,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Sint Maarten (Dutch part),SXM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Sint Maarten (Dutch part),SXM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Sint Maarten (Dutch part),SXM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Sint Maarten (Dutch part),SXM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5322188
Slovak Republic,SVK,"Population ages 80 and above, male",SP.POP.80UP.MA,55396
Slovak Republic,SVK,"Population ages 80 and above, female",SP.POP.80UP.FE,121827
Slovak Republic,SVK,"Population ages 75-79, male",SP.POP.7579.MA,60933
Slovak Republic,SVK,"Population ages 75-79, female",SP.POP.7579.FE,99502
